0.9067896096134558, 0.002699053026260556
1.1134874389020515, 0.0027041756490434193
1.3082751702204864, 0.005682980797279316
1.5142046060916525, 0.01104124422815593
1.7085654521781823, 0.01699401649199947
1.91385456020149, 0.02681323059628752
2.1075323899169707, 0.03752435024510326
2.3138887110200423, 0.03990864656037225
2.5082495571065726, 0.04586141882421578
2.7029092228554354, 0.04973241410713397
2.908582527587459, 0.05687505780737516
3.103242193336322, 0.060746053090293343
3.299395957396854, 0.0542081634685848
3.506776803056499, 0.04945493870639545
3.7020767966532206, 0.04886498331590219
3.9094149537896747, 0.044409155265273594
4.104031931015347, 0.04857754725975255
4.311498153721373, 0.043229529074441664
4.506243196516617, 0.04650573093423833
4.701030927835053, 0.049484536082474224
4.908625216110649, 0.04324432776248106
5.104992422787134, 0.035219454582968705
5.323088087767604, 0.0358196552190277
5.507972081705835, 0.027794497449360744
5.704040468719985, 0.021851401250773735
5.911634756995582, 0.01561119293078056
6.119314422317561, 0.008776191187665858
6.314913235576615, 0.006104458816247257
6.510554737358861, 0.0031353297332678692
6.7175086977866005, 0.001356072086686158
6.91263793729056, 0.0019557035424359465
